subject,cond,note1,note2,resp,rt,niveau
charlelie,1,2,9,-1,270,10
charlelie,1,8,2,1,2940,10
charlelie,1,10,4,1,810,10
charlelie,1,11,4,1,1980,10
charlelie,1,4,10,-1,371,10
charlelie,1,2,9,-1,1850,10
charlelie,1,4,10,-1,470,10
charlelie,1,0,7,-1,2830,10
charlelie,1,8,2,1,1300,10
charlelie,1,4,9,-1,871,10
charlelie,1,10,5,1,2431,10
charlelie,1,5,10,-1,350,10
charlelie,1,7,1,1,1401,10
charlelie,1,2,8,-1,1922,10
charlelie,1,8,2,1,710,10
charlelie,1,11,6,-1,1901,10
charlelie,1,1,6,-1,2210,10
charlelie,1,8,1,1,1600,10
charlelie,1,0,7,-1,1330,10
charlelie,1,9,3,1,1511,10
charlelie,1,9,4,1,441,10
charlelie,1,11,5,1,600,10
charlelie,1,1,6,1,351,10
